index,index,iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million
719,82648,ISR,Asia,Israel,2022-04-30,4076104.0,1992.0,3109.857,10695.0,0.0,5.2860000000000005,438715.316,214.40099999999998,334.717,1151.114,0.0,0.569,0.71,78.0,8.395,592.0,63.718,19.0,2.045,344.0,37.025,50114182.0,26720.0,5393.842,2.8760000000000003,55453.0,5.968,0.054000000000000006,18.5,people tested,18132700.0,6706996.0,6136029.0,5289675.0,43.0,1057.0,195.16,72.19,66.04,56.93,114.0,76.0,0.001,17.59,9291000.0,402.606,30.6,11.732999999999999,7.359,33132.32,0.5,93.32,6.74,15.4,35.4,94.57600000000001,2.99,82.97,0.919,9594.6,9.03,8.55,1032.676784
720,58278,FIN,Europe,Finland,2022-04-30,1023013.0,22541.0,3220.143,3939.0,301.0,43.0,184381.117,4062.6409999999996,580.377,709.939,54.25,7.75,0.78,22.0,3.965,761.0,137.158,2.0,1.504,138.0,104.506,10757200.0,4550.0,1938.807,0.82,7828.0,1.411,0.353,2.8,tests performed,11746976.0,4509932.0,4320476.0,2916568.0,5922.0,1974.0,211.72,81.28,77.87,52.57,356.0,139.0,0.003,26.85,5548361.0,18.136,42.8,21.228,13.264000000000001,40585.721,1.4,153.507,5.76,18.3,22.6,7.96,3.28,81.91,0.938,3760.0,2.99,-4.22,677.6776061
721,99273,LUX,Europe,Luxembourg,2022-04-30,237856.0,0.0,555.714,1064.0,0.0,0.857,374686.12899999996,0.0,875.3969999999999,1676.0810000000001,0.0,1.35,0.87,2.0,3.1510000000000002,23.0,36.231,18.0,9.508,13.0,20.480999999999998,4230263.0,1427.0,6663.783,2.248,1834.0,2.889,0.284,3.5,tests performed,1287423.0,480688.0,461547.0,375151.0,277.0,296.0,202.8,75.72,72.71,59.1,466.0,6.0,0.001,25.0,634814.0,231.447,39.7,14.312000000000001,9.842,94277.965,0.2,128.275,4.42,20.9,26.0,1.188,4.51,82.25,0.9159999999999999,-0.1,0.0,-5.45,-0.15752645699999998
722,169625,TCA,North America,Turks and Caicos Islands,2022-04-30,5963.0,0.0,3.1430000000000002,36.0,0.0,0.0,152016.52,0.0,80.122,917.7589999999999,0.0,0.0,0.6,56.0,6.425,814.0,93.397,260.0,5.562,139.0,15.949000000000002,159705081.0,90301.0,1877.9389999999999,1.062,110151.0,1.295,0.0144,69.5,tests performed,68800.0,31491.0,29458.0,7851.0,2271.0,19.0,175.39,80.28,75.1,20.01,484.0,10.0,0.025,66.67,39226.0,37.312,26.9,4.277,2.541,16389.023,0.2,536.783,7.11,14.1,41.1,100.0,7.4,80.22,0.715,20481.6,16.84,40.84,1715.9856710000001
723,11254,AUT,Europe,Austria,2022-04-30,4140543.0,5199.0,5927.714,18156.0,18.0,17.285999999999998,457869.07399999996,574.915,655.498,2007.725,1.99,1.911,0.73,86.0,9.51,1190.0,131.592,,,,,183002443.0,160057.0,20236.756,17.699,182590.0,20.191,0.0325,30.8,tests performed,18278929.0,6823020.0,6608725.0,5198081.0,19541.0,3501.0,202.13,75.45,73.08,57.48,387.0,126.0,0.001,37.96,9043072.0,106.749,44.4,19.202,13.748,45436.685999999994,0.7,145.183,6.35,28.4,30.9,94.04299999999999,7.37,81.54,0.922,16407.2,8.51,10.76,1814.3391980000001
724,141101,SPM,North America,Saint Pierre and Miquelon,2022-04-30,2701.0,0.0,8.571,1.0,0.0,0.0,468029.804,0.0,1485.259,173.28,0.0,0.0,1.37,222.0,11.606,1512.0,79.047,13.0,2.411,13813.0,94.667,150920.0,117.0,818.434,0.634,969.0,5.255,0.0373,26.8,tests performed,119606.0,58835.0,53522.0,7249.0,71.0,23.0,64.86,31.91,29.02,3.93,125.0,6.0,0.003,46.3,5771.0,293.187,34.9,9.721,6.405,12951.839,56.0,204.62,11.62,4.7,21.0,87.20200000000001,1.3,81.07,0.759,12.2,3.33,8.11,227.8414821
725,172364,ARE,Asia,United Arab Emirates,2022-04-30,898571.0,261.0,239.857,2302.0,0.0,0.0,89937.29699999999,26.123,24.006999999999998,230.405,0.0,0.0,1.02,56.0,6.425,814.0,93.397,260.0,5.562,139.0,15.949000000000002,155875326.0,254436.0,15601.444,25.465999999999998,254565.0,25.479,0.0009,1061.3,tests performed,24669324.0,9890279.0,9662803.0,5116242.0,18687.0,6243.0,246.91,98.99,96.71,51.21,625.0,10.0,0.0,46.3,9991083.0,112.44200000000001,34.0,1.1440000000000001,0.526,67293.483,0.1,317.84,17.26,1.2,37.4,21.221999999999998,1.2,77.97,0.89,179972.2,14.89,1.92,4140.449928
726,107122,MUS,Africa,Mauritius,2022-04-30,220344.0,0.0,0.0,990.0,0.0,0.0,173032.16199999998,0.0,0.0,777.429,0.0,0.0,0.46,3.0,5.813,77.0,149.196,1.0,1.9380000000000002,51.0,98.818,359627.0,1362.0,282.409,0.285,403.0,0.084,0.0014,705.8,tests performed,2698115.0,1000474.0,963452.0,592533.0,35153.0,2154.0,211.88,78.57,75.66,46.53,1691.0,0.0,0.0,43.52,1273428.0,622.962,37.4,10.945,5.8839999999999995,20292.745,0.5,224.644,22.02,3.2,40.7,15.95,3.4,74.99,0.804,1097.6,4.72,46.05,861.9254484999999
727,179303,VEN,South America,Venezuela,2022-04-30,522325.0,20.0,29.143,5709.0,1.0,0.5710000000000001,18196.341,0.6970000000000001,1.015,198.886,0.035,0.02,0.85,1696.0,5.093999999999999,14166.0,42.551,260.0,5.562,16627.0,49.943999999999996,11989.0,2072.0,38.125,0.595,76.0,0.242,0.0132,76.0,people tested,37860994.0,22157232.0,14287370.0,651502.0,145313.0,0.0,131.9,77.19,49.77,2.27,0.0,0.0,0.0,28.7,28704947.0,36.253,29.0,6.614,3.915,16745.022,13.2,204.85,6.47,2.8,34.5,25.209,0.8,72.06,0.711,38486.9,10.93,1.96,1134.110282
728,174024,USA,North America,United States,2022-04-30,81346535.0,23349.0,53189.570999999996,993712.0,124.0,333.57099999999997,244346.205,70.135,159.769,2984.881,0.37200000000000005,1.002,1.14,1576.0,4.734,12900.0,38.749,260.0,5.562,15411.0,46.291000000000004,872144197.0,518751.0,2619.72,1.558,627429.0,1.885,0.07400000000000001,13.5,tests performed,576955645.0,257833537.0,219859180.0,100838487.0,218686.0,347852.0,173.78,77.66,66.22,30.37,1048.0,43088.0,0.013000000000000001,58.8,332915074.0,35.608000000000004,38.3,15.413,9.732000000000001,54225.445999999996,1.2,151.089,10.79,19.1,24.6,21.221999999999998,2.77,78.86,0.9259999999999999,1075395.3,16.6,1.59,3230.239133
729,104833,MLT,Europe,Malta,2022-04-30,91741.0,136.0,191.71400000000003,698.0,0.0,1.571,177758.18600000002,263.515,371.467,1352.451,0.0,3.045,0.65,3.0,5.813,77.0,149.196,1.0,1.9380000000000002,51.0,98.818,1883103.0,1463.0,3648.717,2.835,1803.0,3.4939999999999998,0.1063,9.4,tests performed,1276869.0,475475.0,468311.0,367446.0,497.0,852.0,247.41,92.13,90.74,71.2,1651.0,33.0,0.006,37.96,516100.0,1454.037,42.4,19.426,11.324000000000002,36513.323,0.2,168.71099999999998,8.83,20.9,30.2,52.232,4.485,82.53,0.895,467.9,5.22,-1.19,906.6072467
730,138787,SHN,Africa,Saint Helena,2022-04-30,4.0,0.0,0.0,1459.0,0.0,0.0,656.2760000000001,0.0,0.0,109.89299999999999,0.0,0.0,1.22,222.0,11.606,1512.0,79.047,13.0,2.411,13813.0,94.667,5285642.0,3673.0,398.12,0.27699999999999997,4726.0,0.35600000000000004,0.0012,815.4,samples tested,7892.0,4361.0,3531.0,4075023.0,211071.0,97.0,129.48,71.55,57.93,30.69,15915.0,0.0,0.0,46.3,6095.0,494.869,20.3,2.9739999999999998,1.642,1854.211,56.0,191.375,4.28,4.7,21.0,4.617,8.05,80.56,0.5429999999999999,1213593.3,30.68,33.04,8317.294787
731,77845,IDN,Asia,Indonesia,2022-04-30,6046796.0,329.0,432.57099999999997,156257.0,17.0,27.143,21880.0,1.19,1.565,565.4069999999999,0.062,0.098,0.54,0.0,0.0,10.0,27.116,46.0,4.401,74.0,200.655,59503735.0,103179.0,215.31099999999998,0.373,114413.0,0.414,0.0837,11.9,people tested,401308016.0,199346528.0,165134259.0,37458813.0,0.0,492597.0,145.21,72.13,59.75,13.55,1782.0,73631.0,0.027000000000000003,50.0,276361788.0,145.725,29.3,5.319,3.053,11188.743999999999,5.7,342.86400000000003,6.32,2.8,76.1,64.204,1.04,71.72,0.718,194.1,3.78,42.24,526.3129352
732,39173,CIV,Africa,Cote d'Ivoire,2022-04-30,81930.0,0.0,6.143,799.0,0.0,0.0,3028.429,0.0,0.22699999999999998,29.534000000000002,0.0,0.0,1.43,197.0,10.254000000000001,6822.0,179.206,54.0,2.8110000000000004,188.0,9.785,1498332.0,2250.0,55.38399999999999,0.083,848.0,0.031,0.0072,138.0,tests performed,11982186.0,7952458.0,5437294.0,87290.0,20396.0,6857.0,44.29,29.4,20.1,0.32,253.0,1547.0,0.006,17.59,27053629.0,76.399,18.7,2.9330000000000003,1.5819999999999999,3601.006,28.2,303.74,2.42,6.4,17.4,19.351,1.13,57.78,0.5379999999999999,5946.8,11.58,-1.44,1157.17818
733,30965,CPV,Africa,Cape Verde,2022-04-30,56022.0,2.0,2.571,401.0,0.0,0.0,99700.837,3.5589999999999997,4.5760000000000005,713.6489999999999,0.0,0.0,1.17,444.0,11.663,6822.0,179.206,,,965.0,82.958,60871310.0,151.0,1599.019,0.26899999999999996,324.0,0.5770000000000001,0.1168,8.6,tests performed,747122.0,354659.0,306893.0,66762.0,4461.0,843.0,132.96,63.12,54.62,11.88,1500.0,18.0,0.003,52.78,561901.0,135.58,25.7,4.46,3.437,6222.554,0.5,182.21900000000002,2.42,2.1,16.5,2.735,2.1,72.98,0.665,188.6,6.81,13.94,335.6463149
734,51019,ERI,Africa,Eritrea,2022-04-30,9734.0,0.0,0.0,103.0,0.0,0.0,2702.7909999999997,0.0,0.0,28.599,0.0,0.0,0.3,5.0,0.86,539.0,92.71799999999999,32.0,2.984,377.0,64.851,23693.0,501.0,6.579,0.34600000000000003,249.0,0.172,0.0006,1741.3,tests performed,479991.0,265505.0,214486.0,1786496.0,639.0,202.0,33.11,18.31,14.79,27.41,139.0,70.0,0.005,45.37,3601462.0,44.303999999999995,19.3,3.6069999999999998,2.171,1510.4589999999998,2.2,311.11,6.05,0.2,11.4,24.64,0.7,66.32,0.45899999999999996,4739.0,16.28,49.24,727.0077472
735,89801,KWT,Asia,Kuwait,2022-04-30,631409.0,0.0,16.429000000000002,2555.0,0.0,0.0,145870.687,0.0,3.795,590.2669999999999,0.0,0.0,0.3,631.0,5.006,10774.0,85.473,251.0,4.158,4174.0,69.143,7763313.0,8163.0,1793.5120000000002,1.886,7107.0,1.642,0.0597,16.7,tests performed,7969160.0,3419874.0,3294466.0,1254820.0,4709.0,3387.0,184.11,79.01,76.11,28.99,782.0,330.0,0.008,24.07,4328553.0,232.128,33.7,2.345,1.114,65530.537000000004,0.6,132.235,15.84,2.7,37.0,24.651,2.0,75.49,0.8059999999999999,3210.8,43.64,14.51,741.7721349
736,113191,MAR,Africa,Morocco,2022-04-30,1164953.0,46.0,40.429,16069.0,0.0,0.5710000000000001,31194.528,1.232,1.083,430.288,0.0,0.015,0.83,3.0,5.813,77.0,149.196,1.0,1.9380000000000002,51.0,98.818,11451409.0,4632.0,306.64,0.124,6070.0,0.163,0.0067,150.1,people tested,54427583.0,24901908.0,23380122.0,6243266.0,51870.0,5362.0,145.74,66.68,62.61,16.72,144.0,630.0,0.002,63.89,37344787.0,80.08,29.6,6.769,4.209,7485.013000000001,1.0,419.14599999999996,7.14,0.8,47.1,71.18,1.1,76.68,0.6859999999999999,2633.7,21.49,55.05,4193.449258
737,85093,JPN,Asia,Japan,2022-04-30,7871253.0,24979.0,36163.714,29567.0,14.0,39.571,62445.087999999996,198.166,286.89799999999997,234.56400000000002,0.111,0.314,0.72,631.0,5.006,10774.0,85.473,251.0,4.158,4174.0,69.143,46776900.0,65236.0,371.096,0.518,285591.0,2.266,0.1266,7.9,people tested,270695768.0,103153093.0,101458832.0,66083843.0,651817.0,460057.0,214.75,81.83,80.49,52.43,3650.0,18795.0,0.015,45.37,126050796.0,347.778,48.2,27.049,18.493,39002.223,2.0,79.37,5.72,11.2,33.7,66.425,13.05,84.63,0.919,-1891.0,-0.06,9.36,-15.0018886
738,15200,BRB,North America,Barbados,2022-04-30,70080.0,518.0,403.42900000000003,394.0,2.0,0.7140000000000001,243580.297,1800.4370000000001,1402.215,1369.444,6.9510000000000005,2.483,1.15,81.0,8.957,1036.0,114.56299999999999,,,,,650288.0,734.0,2260.236,2.551,1284.0,4.463,0.3142,3.2,tests performed,313731.0,161748.0,151983.0,12267559.0,42.0,41.0,109.04,56.22,52.83,7.38,143.0,15.0,0.005,34.26,287708.0,664.4630000000001,39.8,14.952,9.472999999999999,16978.068,14.8,170.05,13.57,1.9,14.5,88.469,5.8,79.19,0.8140000000000001,-270.0,-5.42,-3.28,-938.4514855
739,8006,ARM,Asia,Armenia,2022-04-30,422867.0,2.0,6.428999999999999,8622.0,0.0,0.0,142469.26,0.674,2.166,2904.861,0.0,0.0,0.58,372.0,8.157,,,,,,,3054994.0,2629.0,1029.266,0.8859999999999999,2684.0,0.904,0.002,500.0,tests performed,2154689.0,1131339.0,987673.0,41766.0,74670.0,644.0,72.59,38.12,33.28,1.41,217.0,147.0,0.005,42.59,2968128.0,102.931,35.7,11.232000000000001,7.571000000000001,8787.58,1.8,341.01,7.11,1.5,52.1,94.04299999999999,4.2,75.09,0.7759999999999999,21276.0,38.85,51.17,7168.1544730000005
740,55072,OWID_EUN,Africa,European Union,2022-04-30,137318351.0,132539.0,263978.857,1076045.0,310.0,794.7139999999999,307069.42699999997,296.382,590.306,2406.237,0.693,1.777,0.95,3.0,2.2640000000000002,156.0,117.719,2.0,1.504,138.0,104.506,4796596.0,4850.0,40.692,0.040999999999999995,3256.0,0.027999999999999997,0.0068,147.0,tests performed,872005626.0,337657363.0,328918228.0,231226148.0,266026.0,250673.0,195.0,75.51,73.55,51.71,561.0,27078.0,0.006,26.85,447189915.0,104.95700000000001,19.8,3.5260000000000002,2.063,1729.9270000000001,26.7,182.63400000000001,7.47,0.4,8.5,7.96,0.3,66.6,0.485,3728.1,10.11,1.57,2813.2612129999998
741,80270,IRQ,Asia,Iraq,2022-04-30,2325092.0,110.0,135.857,25211.0,0.0,1.0,56462.57,2.6710000000000003,3.299,612.224,0.0,0.024,0.87,0.0,0.0,10.0,27.116,46.0,4.401,74.0,200.655,18137544.0,20703.0,440.452,0.503,13480.0,0.327,0.0502,19.9,tests performed,18060386.0,10517211.0,7376481.0,166694.0,16843.0,13137.0,43.86,25.54,17.91,0.4,319.0,6470.0,0.016,31.48,41179351.0,88.125,20.0,3.1860000000000004,1.9569999999999999,15663.986,2.5,218.612,8.83,0.8,21.1,94.57600000000001,1.4,70.6,0.674,261045.6,29.95,27.79,3070.085933
742,143212,SMR,Europe,San Marino,2022-04-30,16437.0,0.0,35.857,115.0,0.0,0.14300000000000002,483299.03,0.0,1054.312,3381.3579999999997,0.0,4.2,0.64,222.0,11.606,1512.0,79.047,13.0,2.411,13813.0,94.667,105380.0,6.0,947.074,0.054000000000000006,54.0,0.485,0.1349,7.4,tests performed,69177.0,26347.0,23624.0,19206.0,9.0,2.0,203.4,77.47,69.46,56.47,59.0,0.0,0.0,52.78,34010.0,556.6669999999999,22.0,5.606,3.5639999999999996,56861.47,56.0,348.977,5.64,16.7,38.1,87.20200000000001,3.8,84.97,0.715,137.6,23.27,-14.41,4045.868862
743,131689,PER,South America,Peru,2022-04-30,3564558.0,0.0,745.0,212810.0,0.0,12.286,106853.133,0.0,22.333000000000002,6379.309,0.0,0.368,1.02,49.0,2.853,467.0,85.443,13.0,2.411,134.0,24.484,28736342.0,1757.0,861.416,0.243,48159.0,1.444,0.01,100.0,tests performed,72110977.0,29148291.0,26926106.0,16036580.0,65388.0,108600.0,216.16,87.38,80.72,48.07,3255.0,11199.0,0.034,65.74,33359415.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,21.6,79.602,1.6,76.74,0.777,229940.8,77.1,7.1,6892.830704999999
744,37598,COK,Oceania,Cook Islands,2022-04-30,5031.0,0.0,60.286,1.0,0.0,0.14300000000000002,286307.762,0.0,3430.783,56.909,0.0,8.13,0.37,197.0,10.254000000000001,6822.0,179.206,54.0,2.8110000000000004,188.0,9.785,395040.0,9497.0,69.832,0.185,639.0,0.113,0.0,58.8,tests performed,39596.0,15004.0,14676.0,11340479.0,1486.0,1433.0,225.34,85.39,83.52,22.12,81550.0,2.0,0.011000000000000001,28.7,17572.0,15.405,19.0,3.4019999999999997,2.063,4881.406,37.0,344.094,7.2,1.7,52.3,47.964,2.2,76.25,0.574,179427.6,31.63,-2.02,3499.944534
745,36468,COM,Africa,Comoros,2022-04-30,8105.0,0.0,0.14300000000000002,160.0,0.0,0.0,9122.568000000001,0.0,0.161,180.088,0.0,0.0,0.56,197.0,10.254000000000001,6822.0,179.206,54.0,2.8110000000000004,188.0,9.785,6227.0,9497.0,7.0089999999999995,0.185,16095.0,0.314,0.017,58.8,tests performed,642320.0,341302.0,301218.0,11340479.0,18933.0,67.0,72.3,38.42,33.9,22.12,75.0,3.0,0.0,55.56,888456.0,437.352,20.4,2.963,1.726,1413.89,18.1,261.51599999999996,11.88,4.4,23.6,15.574000000000002,2.2,64.32,0.5539999999999999,179427.6,31.63,-2.02,3499.944534
746,167700,TUN,Africa,Tunisia,2022-04-30,1040193.0,0.0,94.429,28550.0,0.0,2.4290000000000003,87149.26,0.0,7.9110000000000005,2391.971,0.0,0.203,0.87,56.0,6.425,814.0,93.397,260.0,5.562,139.0,15.949000000000002,4572976.0,1722.0,383.13199999999995,0.14400000000000002,1582.0,0.133,0.0597,16.8,people tested,13118962.0,7189498.0,6366918.0,1190733.0,1662.0,6492.0,109.91,60.23,53.34,9.98,544.0,1474.0,0.012,16.67,11935764.0,74.22800000000001,32.7,8.001,5.075,10849.296999999999,2.0,318.991,8.52,1.1,65.8,78.687,2.3,76.7,0.74,20481.6,16.84,40.84,1715.9856710000001
747,177190,UZB,Asia,Uzbekistan,2022-04-30,238596.0,19.0,22.0,1637.0,0.0,0.0,7030.812,0.56,0.648,48.238,0.0,0.0,0.72,1696.0,5.093999999999999,14166.0,42.551,260.0,5.562,16627.0,49.943999999999996,6086835.0,2072.0,1746.505,0.595,3188.0,0.915,0.0836,12.0,people tested,48286000.0,19169443.0,14551774.0,4571851.0,145313.0,123931.0,142.29,56.49,42.88,13.47,3652.0,20135.0,0.059000000000000004,40.74,33935765.0,76.134,28.2,4.468999999999999,2.873,6253.104,0.1,724.4169999999999,7.57,1.3,24.7,21.221999999999998,4.0,71.72,0.72,38486.9,10.93,1.96,1134.110282
748,103271,MDV,Asia,Maldives,2022-04-30,179171.0,0.0,41.143,298.0,0.0,0.0,329588.683,0.0,75.683,548.177,0.0,0.0,0.79,66.0,2.0140000000000002,499.0,15.224,18.0,9.508,722.0,22.028000000000002,2211113.0,2103.0,4067.387,3.8689999999999998,57.0,0.105,0.0,13.9,samples tested,941070.0,398579.0,383925.0,158566.0,1683.0,91.0,173.11,73.32,70.62,29.17,167.0,3.0,0.001,54.17,543620.0,1454.433,30.6,4.12,2.875,15183.616000000002,0.1,164.905,9.19,2.1,55.0,95.803,1.9,78.92,0.74,160.6,14.41,3.78,295.42695269999996
749,67015,GRD,North America,Grenada,2022-04-30,14629.0,0.0,28.714000000000002,220.0,0.0,0.0,129442.994,0.0,254.075,1946.644,0.0,0.0,1.43,1179.0,14.052,22319.0,331.034,46.0,4.401,1280.0,123.42399999999999,150740.0,392.0,1333.805,3.469,307.0,2.716,0.0935,10.7,tests performed,87824.0,43419.0,38186.0,6219.0,694.0,18.0,77.71,38.42,33.79,5.5,159.0,5.0,0.004,31.48,113015.0,317.132,29.4,7.303999999999999,5.021,13593.877,1.5,243.96400000000003,10.71,35.3,52.0,41.047,3.7,72.4,0.779,-54.0,-4.89,5.26,-949.5674193
750,69069,GGY,Europe,Guernsey,2022-04-30,847491.0,706.0,490.286,17636.0,14.0,14.0,46438.199,38.685,26.865,966.363,0.767,0.767,1.02,1179.0,14.052,22319.0,331.034,46.0,4.401,1280.0,123.42399999999999,4067775.0,10381.0,222.893,0.569,10008.0,0.5479999999999999,0.1911,5.2,people tested,152463.0,54146.0,51351.0,39278.0,754.0,116.0,240.53,85.42,81.01,61.97,1830.0,80.0,0.126,45.37,63385.0,157.834,22.9,4.694,3.016,7423.808000000001,8.7,155.898,10.18,35.3,52.0,76.665,0.6,74.3,0.6629999999999999,43113.3,25.35,10.04,2362.38969
751,156068,ESP,Europe,Spain,2022-05-01,11893480.0,0.0,15730.857,104462.0,6.0,79.143,254432.053,0.0,336.523,2234.71,0.128,1.693,1.32,329.0,7.037999999999999,6033.0,129.061,260.0,5.562,5371.0,114.899,90386352.0,28446.0,1933.596,0.609,63799.0,1.365,0.299,3.3,tests performed,94404832.0,41200263.0,40414329.0,24764684.0,47657.0,16723.0,201.96,88.14,86.46,52.98,358.0,1865.0,0.004,43.98,46745211.0,93.105,45.5,19.436,13.799000000000001,34272.36,1.0,99.40299999999999,7.17,27.4,31.4,43.993,2.97,83.56,0.904,106882.3,10.99,1.59,2286.4866309999998
752,126701,OMN,Asia,Oman,2022-05-01,389126.0,0.0,10.429,4258.0,0.0,0.14300000000000002,74497.03,0.0,1.9969999999999999,815.182,0.0,0.027000000000000003,0.49,49.0,2.853,467.0,85.443,13.0,2.411,134.0,24.484,1986264.0,871.0,380.264,0.159,0.0,0.0,0.13699999999999998,7.3,tests performed,7030077.0,3259190.0,3027855.0,743032.0,3650.0,799.0,134.59,62.4,57.97,14.23,153.0,162.0,0.003,55.56,5223376.0,14.98,30.7,2.355,1.53,37960.709,0.2,266.342,12.61,0.5,15.6,97.4,1.6,77.86,0.813,4410.8,20.57,-2.26,844.4347104
753,141102,SPM,North America,Saint Pierre and Miquelon,2022-05-01,2701.0,0.0,8.571,1.0,0.0,0.0,468029.804,0.0,1485.259,173.28,0.0,0.0,1.37,222.0,11.606,1512.0,79.047,13.0,2.411,13813.0,94.667,150920.0,117.0,818.434,0.634,969.0,5.255,0.0373,26.8,tests performed,119606.0,58835.0,53522.0,7249.0,71.0,23.0,64.86,31.91,29.02,3.93,125.0,6.0,0.003,46.3,5771.0,293.187,34.9,9.721,6.405,12951.839,56.0,204.62,11.62,4.7,21.0,87.20200000000001,1.3,81.07,0.759,12.2,3.33,8.11,227.8414821
754,64659,GIB,Europe,Gibraltar,2022-05-01,17837.0,131.0,18.714000000000002,102.0,0.0,0.0,529429.2239999999,3888.2790000000005,555.4680000000001,3027.515,0.0,0.0,1.06,1179.0,14.052,22319.0,331.034,1010.0,12.038,3469.0,41.347,533268.0,514.0,15828.203000000001,15.255999999999998,553.0,16.414,0.0858,11.7,tests performed,119855.0,42074.0,41421.0,36360.0,202.0,40.0,355.75,124.88,122.94,107.92,1187.0,1.0,0.003,43.52,33691.0,3457.1,21.1,3.385,1.9480000000000002,4227.63,12.0,298.245,4.97,0.3,7.7,41.047,0.9,79.93,0.611,19.6,5.77,157.23,581.7577395
755,100108,MAC,Asia,Macao,2022-05-01,82.0,0.0,0.0,1068.0,0.0,0.7140000000000001,124.546,0.0,0.0,1682.3829999999998,0.0,1.125,0.87,2.0,3.1510000000000002,23.0,36.231,18.0,9.508,13.0,20.480999999999998,4234646.0,2374.0,6670.688,3.74,1699.0,2.676,0.29,3.4,tests performed,1350112.0,601078.0,558237.0,223068.0,2149.0,2934.0,205.06,91.29,84.79,33.88,4456.0,479.0,0.073,32.41,658391.0,20546.766,39.2,9.798,4.9910000000000005,104861.851,0.2,128.275,4.42,20.9,26.0,1.188,4.51,84.24,0.9159999999999999,332.2,7.21,9.28,504.5633977
756,174025,USA,North America,United States,2022-05-01,81362688.0,16153.0,53730.71400000001,993733.0,21.0,334.14300000000003,244394.725,48.52,161.395,2984.9440000000004,0.063,1.004,1.15,1574.0,4.728,13167.0,39.551,260.0,5.562,15849.0,47.607,872144197.0,518751.0,2619.72,1.558,627429.0,1.885,0.07400000000000001,13.5,tests performed,577060550.0,257850490.0,219873262.0,100858255.0,104905.0,344563.0,173.81,77.66,66.23,30.38,1038.0,42540.0,0.013000000000000001,58.8,332915074.0,35.608000000000004,38.3,15.413,9.732000000000001,54225.445999999996,1.2,151.089,10.79,19.1,24.6,21.221999999999998,2.77,78.86,0.9259999999999999,1075395.3,16.6,1.59,3230.239133
757,61456,GMB,Africa,Gambia,2022-05-01,11995.0,0.0,0.0,365.0,0.0,0.0,4823.202,0.0,0.0,146.767,0.0,0.0,0.21,1465.0,21.729,22319.0,331.034,701.0,10.397,7104.0,105.366,155686.0,2256.0,62.602,0.99,68.0,0.027000000000000003,0.0105,95.2,tests performed,363353.0,331266.0,318161.0,2126.0,429.0,49.0,14.61,13.32,12.79,0.09,20.0,48.0,0.002,13.89,2486937.0,207.56599999999997,17.5,2.339,1.4169999999999998,1561.767,10.1,331.43,1.91,0.7,31.2,7.876,1.1,62.05,0.496,469.9,15.79,144.46,1663.162664
758,67016,GRD,North America,Grenada,2022-05-01,14743.0,114.0,45.0,220.0,0.0,0.0,130451.71,1008.716,398.17699999999996,1946.644,0.0,0.0,1.49,1179.0,14.052,22319.0,331.034,46.0,4.401,1280.0,123.42399999999999,150740.0,392.0,1333.805,3.469,303.0,2.681,0.1485,6.7,tests performed,87824.0,43419.0,38186.0,6219.0,694.0,18.0,77.71,38.42,33.79,5.5,159.0,5.0,0.004,31.48,113015.0,317.132,29.4,7.303999999999999,5.021,13593.877,1.5,243.96400000000003,10.71,35.3,52.0,41.047,3.7,72.4,0.779,-54.0,-4.89,5.26,-949.5674193
759,183844,ZWE,Africa,Zimbabwe,2022-05-01,247911.0,36.0,55.286,5469.0,0.0,0.14300000000000002,16426.464,2.385,3.6630000000000003,362.37300000000005,0.0,0.009000000000000001,1.0,1696.0,5.093999999999999,14166.0,42.551,260.0,5.562,16627.0,49.943999999999996,2251091.0,4859.0,149.156,0.322,2048.0,0.136,0.027000000000000003,37.0,tests performed,10320810.0,5867908.0,3675272.0,777630.0,6949.0,14047.0,68.39,38.88,24.35,5.15,931.0,5136.0,0.034,61.11,15092171.0,42.729,19.6,2.822,1.882,1899.775,21.4,307.846,1.82,1.6,30.7,36.791,1.7,61.49,0.5710000000000001,38486.9,10.93,1.96,1134.110282
