Unnamed: 0,age_group,canton,cases,fatalities,sex,week,year
4795743,10 - 19,SG,0,0,9,9,2020
4795953,10 - 19,SH,0,0,9,9,2020
4796163,10 - 19,SO,0,0,9,9,2020
4796373,10 - 19,SZ,0,0,9,9,2020
4796583,10 - 19,TG,0,0,9,9,2020
4796793,10 - 19,TI,0,0,9,9,2020
4796998,10 - 19,UR,0,0,9,9,2020
4797208,10 - 19,VD,0,0,9,9,2020
4797417,10 - 19,VS,0,0,9,9,2020
4797625,10 - 19,ZG,0,0,9,9,2020
4797834,10 - 19,ZH,0,0,9,9,2020
4792438,20 - 29,AG,0,0,9,9,2020
4792644,20 - 29,AI,0,0,9,9,2020
4792854,20 - 29,AR,0,0,9,9,2020
4793062,20 - 29,BE,0,0,9,9,2020
4793270,20 - 29,BL,0,0,9,9,2020
4793476,20 - 29,BS,0,0,9,9,2020
4793684,20 - 29,FL,0,0,9,9,2020
4793894,20 - 29,FR,0,0,9,9,2020
4794099,20 - 29,GE,0,0,9,9,2020
4794303,20 - 29,GL,0,0,9,9,2020
4794512,20 - 29,GR,0,0,9,9,2020
4794716,20 - 29,JU,0,0,9,9,2020
4794925,20 - 29,LU,0,0,9,9,2020
4795134,20 - 29,NE,0,0,9,9,2020
4795344,20 - 29,NW,0,0,9,9,2020
4795554,20 - 29,OW,0,0,9,9,2020
4795764,20 - 29,SG,0,0,9,9,2020
4795974,20 - 29,SH,0,0,9,9,2020
4796184,20 - 29,SO,0,0,9,9,2020
4796394,20 - 29,SZ,0,0,9,9,2020
4796604,20 - 29,TG,0,0,9,9,2020
4796814,20 - 29,TI,0,0,9,9,2020
4797019,20 - 29,UR,0,0,9,9,2020
4797229,20 - 29,VD,0,0,9,9,2020
4797438,20 - 29,VS,0,0,9,9,2020
4797646,20 - 29,ZG,0,0,9,9,2020
4797852,20 - 29,ZH,0,0,9,9,2020
4792457,30 - 39,AG,0,0,9,9,2020
4792665,30 - 39,AI,0,0,9,9,2020
4792875,30 - 39,AR,0,0,9,9,2020
4793083,30 - 39,BE,0,0,9,9,2020
4793291,30 - 39,BL,0,0,9,9,2020
4793497,30 - 39,BS,0,0,9,9,2020
4793705,30 - 39,FL,0,0,9,9,2020
4793914,30 - 39,FR,0,0,9,9,2020
4794116,30 - 39,GE,0,0,9,9,2020
4794324,30 - 39,GL,0,0,9,9,2020
4794532,30 - 39,GR,0,0,9,9,2020
4794737,30 - 39,JU,0,0,9,9,2020
4794946,30 - 39,LU,0,0,9,9,2020
4795155,30 - 39,NE,0,0,9,9,2020
4795365,30 - 39,NW,0,0,9,9,2020
4795575,30 - 39,OW,0,0,9,9,2020
4795785,30 - 39,SG,0,0,9,9,2020
4795995,30 - 39,SH,0,0,9,9,2020
4796205,30 - 39,SO,0,0,9,9,2020
4796415,30 - 39,SZ,0,0,9,9,2020
4796625,30 - 39,TG,0,0,9,9,2020
4796835,30 - 39,TI,0,0,9,9,2020
4797040,30 - 39,UR,0,0,9,9,2020
4797250,30 - 39,VD,0,0,9,9,2020
4797458,30 - 39,VS,0,0,9,9,2020
4797666,30 - 39,ZG,0,0,9,9,2020
4797869,30 - 39,ZH,0,0,9,9,2020
4792478,40 - 49,AG,0,0,9,9,2020
4792686,40 - 49,AI,0,0,9,9,2020
4792896,40 - 49,AR,0,0,9,9,2020
4793104,40 - 49,BE,0,0,9,9,2020
4793311,40 - 49,BL,0,0,9,9,2020
4793518,40 - 49,BS,0,0,9,9,2020
4793726,40 - 49,FL,0,0,9,9,2020
4793935,40 - 49,FR,0,0,9,9,2020
4794136,40 - 49,GE,0,0,9,9,2020
4794345,40 - 49,GL,0,0,9,9,2020
4794550,40 - 49,GR,0,0,9,9,2020
4794758,40 - 49,JU,0,0,9,9,2020
4794967,40 - 49,LU,0,0,9,9,2020
4795176,40 - 49,NE,0,0,9,9,2020
4795386,40 - 49,NW,0,0,9,9,2020
4795596,40 - 49,OW,0,0,9,9,2020
4795806,40 - 49,SG,0,0,9,9,2020
4796016,40 - 49,SH,0,0,9,9,2020
4796226,40 - 49,SO,0,0,9,9,2020
4796436,40 - 49,SZ,0,0,9,9,2020
4796646,40 - 49,TG,0,0,9,9,2020
4796856,40 - 49,TI,0,0,9,9,2020
4797061,40 - 49,UR,0,0,9,9,2020
4797270,40 - 49,VD,0,0,9,9,2020
4797479,40 - 49,VS,0,0,9,9,2020
4797687,40 - 49,ZG,0,0,9,9,2020
4797890,40 - 49,ZH,0,0,9,9,2020
4792499,50 - 59,AG,0,0,9,9,2020
4792707,50 - 59,AI,0,0,9,9,2020
4792917,50 - 59,AR,0,0,9,9,2020
4793125,50 - 59,BE,0,0,9,9,2020
4793332,50 - 59,BL,0,0,9,9,2020
4793537,50 - 59,BS,0,0,9,9,2020
4793747,50 - 59,FL,0,0,9,9,2020
4793956,50 - 59,FR,0,0,9,9,2020
4794156,50 - 59,GE,0,0,9,9,2020
4794366,50 - 59,GL,0,0,9,9,2020
4794570,50 - 59,GR,0,0,9,9,2020
4794778,50 - 59,JU,0,0,9,9,2020
4794988,50 - 59,LU,0,0,9,9,2020
4795197,50 - 59,NE,0,0,9,9,2020
4795407,50 - 59,NW,0,0,9,9,2020
4795617,50 - 59,OW,0,0,9,9,2020
4795827,50 - 59,SG,0,0,9,9,2020
4796037,50 - 59,SH,0,0,9,9,2020
4796247,50 - 59,SO,0,0,9,9,2020
4796457,50 - 59,SZ,0,0,9,9,2020
4796667,50 - 59,TG,0,0,9,9,2020
4796875,50 - 59,TI,0,0,9,9,2020
4797082,50 - 59,UR,0,0,9,9,2020
4797291,50 - 59,VD,0,0,9,9,2020
4797499,50 - 59,VS,0,0,9,9,2020
4797708,50 - 59,ZG,0,0,9,9,2020
4797911,50 - 59,ZH,0,0,9,9,2020
4792518,60 - 69,AG,0,0,9,9,2020
4792728,60 - 69,AI,0,0,9,9,2020
4792938,60 - 69,AR,0,0,9,9,2020
4793146,60 - 69,BE,0,0,9,9,2020
4793352,60 - 69,BL,0,0,9,9,2020
4793558,60 - 69,BS,0,0,9,9,2020
4793768,60 - 69,FL,0,0,9,9,2020
4793977,60 - 69,FR,0,0,9,9,2020
4794177,60 - 69,GE,0,0,9,9,2020
4794387,60 - 69,GL,0,0,9,9,2020
4794590,60 - 69,GR,0,0,9,9,2020
4794799,60 - 69,JU,0,0,9,9,2020
4795009,60 - 69,LU,0,0,9,9,2020
4795218,60 - 69,NE,0,0,9,9,2020
4795428,60 - 69,NW,0,0,9,9,2020
4795638,60 - 69,OW,0,0,9,9,2020
4795848,60 - 69,SG,0,0,9,9,2020
4796058,60 - 69,SH,0,0,9,9,2020
4796268,60 - 69,SO,0,0,9,9,2020
4796478,60 - 69,SZ,0,0,9,9,2020
4796688,60 - 69,TG,0,0,9,9,2020
4796896,60 - 69,TI,0,0,9,9,2020
4797103,60 - 69,UR,0,0,9,9,2020
4797312,60 - 69,VD,0,0,9,9,2020
4797520,60 - 69,VS,0,0,9,9,2020
4797729,60 - 69,ZG,0,0,9,9,2020
4797932,60 - 69,ZH,0,0,9,9,2020
4792539,70 - 79,AG,0,0,9,9,2020
4792749,70 - 79,AI,0,0,9,9,2020
4792959,70 - 79,AR,0,0,9,9,2020
4793167,70 - 79,BE,0,0,9,9,2020
4793373,70 - 79,BL,0,0,9,9,2020
4793579,70 - 79,BS,0,0,9,9,2020
4793789,70 - 79,FL,0,0,9,9,2020
4793998,70 - 79,FR,0,0,9,9,2020
4794198,70 - 79,GE,0,0,9,9,2020
4794408,70 - 79,GL,0,0,9,9,2020
4794611,70 - 79,GR,0,0,9,9,2020
4794820,70 - 79,JU,0,0,9,9,2020
4795030,70 - 79,LU,0,0,9,9,2020
4795239,70 - 79,NE,0,0,9,9,2020
4795449,70 - 79,NW,0,0,9,9,2020
4795659,70 - 79,OW,0,0,9,9,2020
4795869,70 - 79,SG,0,0,9,9,2020
4796079,70 - 79,SH,0,0,9,9,2020
4796289,70 - 79,SO,0,0,9,9,2020
4796499,70 - 79,SZ,0,0,9,9,2020
4796709,70 - 79,TG,0,0,9,9,2020
4796915,70 - 79,TI,0,0,9,9,2020
4797124,70 - 79,UR,0,0,9,9,2020
4797333,70 - 79,VD,0,0,9,9,2020
4797541,70 - 79,VS,0,0,9,9,2020
4797750,70 - 79,ZG,0,0,9,9,2020
4797953,70 - 79,ZH,0,0,9,9,2020
4792560,80+,AG,0,0,9,9,2020
4792770,80+,AI,0,0,9,9,2020
4792980,80+,AR,0,0,9,9,2020
4793188,80+,BE,0,0,9,9,2020
4793394,80+,BL,0,0,9,9,2020
4793600,80+,BS,0,0,9,9,2020
4793810,80+,FL,0,0,9,9,2020
4794019,80+,FR,0,0,9,9,2020
4794219,80+,GE,0,0,9,9,2020
4794429,80+,GL,0,0,9,9,2020
4794632,80+,GR,0,0,9,9,2020
4794841,80+,JU,0,0,9,9,2020
4795051,80+,LU,0,0,9,9,2020
4795260,80+,NE,0,0,9,9,2020
4795470,80+,NW,0,0,9,9,2020
4795680,80+,OW,0,0,9,9,2020
4795890,80+,SG,0,0,9,9,2020
4796100,80+,SH,0,0,9,9,2020
4796310,80+,SO,0,0,9,9,2020
4796520,80+,SZ,0,0,9,9,2020
4796730,80+,TG,0,0,9,9,2020
4796935,80+,TI,0,0,9,9,2020
4797145,80+,UR,0,0,9,9,2020
4797354,80+,VD,0,0,9,9,2020
4797562,80+,VS,0,0,9,9,2020
4797771,80+,ZG,0,0,9,9,2020
4797974,80+,ZH,0,0,9,9,2020
4792581,Unbekannt,AG,0,0,9,9,2020
4792791,Unbekannt,AI,0,0,9,9,2020
4793001,Unbekannt,AR,0,0,9,9,2020
4793209,Unbekannt,BE,0,0,9,9,2020
4793415,Unbekannt,BL,0,0,9,9,2020
4793621,Unbekannt,BS,0,0,9,9,2020
4793831,Unbekannt,FL,0,0,9,9,2020
4794040,Unbekannt,FR,0,0,9,9,2020
4794240,Unbekannt,GE,0,0,9,9,2020
4794450,Unbekannt,GL,0,0,9,9,2020
4794653,Unbekannt,GR,0,0,9,9,2020
4794862,Unbekannt,JU,0,0,9,9,2020
4795072,Unbekannt,LU,0,0,9,9,2020
4795281,Unbekannt,NE,0,0,9,9,2020
4795491,Unbekannt,NW,0,0,9,9,2020
4795701,Unbekannt,OW,0,0,9,9,2020
4795911,Unbekannt,SG,0,0,9,9,2020
4796121,Unbekannt,SH,0,0,9,9,2020
4796331,Unbekannt,SO,0,0,9,9,2020
4796541,Unbekannt,SZ,0,0,9,9,2020
4796751,Unbekannt,TG,0,0,9,9,2020
4796956,Unbekannt,TI,0,0,9,9,2020
4797166,Unbekannt,UR,0,0,9,9,2020
4797375,Unbekannt,VD,0,0,9,9,2020
4797583,Unbekannt,VS,0,0,9,9,2020
4797792,Unbekannt,ZG,0,0,9,9,2020
4797995,Unbekannt,ZH,0,0,9,9,2020
10409885,0 - 9,AG,1,0,1,10,2020
10976558,0 - 9,AI,0,0,1,10,2020
10976888,0 - 9,AR,0,0,1,10,2020
10977216,0 - 9,BE,0,0,1,10,2020
10977518,0 - 9,BL,0,0,1,10,2020
10977835,0 - 9,BS,0,0,1,10,2020
10978138,0 - 9,FL,0,0,1,10,2020
10978467,0 - 9,FR,0,0,1,10,2020
10978787,0 - 9,GE,0,0,1,10,2020
10979092,0 - 9,GL,0,0,1,10,2020
10979422,0 - 9,GR,0,0,1,10,2020
10979744,0 - 9,JU,0,0,1,10,2020
10980070,0 - 9,LU,0,0,1,10,2020
10980393,0 - 9,NE,0,0,1,10,2020
10980704,0 - 9,NW,0,0,1,10,2020
10981033,0 - 9,OW,0,0,1,10,2020
10981363,0 - 9,SG,0,0,1,10,2020
10981689,0 - 9,SH,0,0,1,10,2020
10982019,0 - 9,SO,0,0,1,10,2020
10982348,0 - 9,SZ,0,0,1,10,2020
10982672,0 - 9,TG,0,0,1,10,2020
10983000,0 - 9,TI,0,0,1,10,2020
10983285,0 - 9,UR,0,0,1,10,2020
10983615,0 - 9,VD,0,0,1,10,2020
10983899,0 - 9,VS,0,0,1,10,2020
10984219,0 - 9,ZG,0,0,1,10,2020
10984544,0 - 9,ZH,0,0,1,10,2020
10976270,10 - 19,AG,0,0,1,10,2020
10976591,10 - 19,AI,0,0,1,10,2020
10976921,10 - 19,AR,0,0,1,10,2020
10890688,10 - 19,BE,1,0,1,10,2020
10977551,10 - 19,BL,0,0,1,10,2020
10977868,10 - 19,BS,0,0,1,10,2020
10978171,10 - 19,FL,0,0,1,10,2020
10978500,10 - 19,FR,0,0,1,10,2020
10580112,10 - 19,GE,1,0,1,10,2020
10979125,10 - 19,GL,0,0,1,10,2020
10979455,10 - 19,GR,0,0,1,10,2020
10979777,10 - 19,JU,0,0,1,10,2020
10980103,10 - 19,LU,0,0,1,10,2020
10980426,10 - 19,NE,0,0,1,10,2020
10980737,10 - 19,NW,0,0,1,10,2020
10981066,10 - 19,OW,0,0,1,10,2020
10981396,10 - 19,SG,0,0,1,10,2020
10981722,10 - 19,SH,0,0,1,10,2020
10982052,10 - 19,SO,0,0,1,10,2020
10824022,10 - 19,SZ,1,0,1,10,2020
10982705,10 - 19,TG,0,0,1,10,2020
10975786,10 - 19,TI,1,0,1,10,2020
10983318,10 - 19,UR,0,0,1,10,2020
10983648,10 - 19,VD,0,0,1,10,2020
10983932,10 - 19,VS,0,0,1,10,2020
10984252,10 - 19,ZG,0,0,1,10,2020
10580383,10 - 19,ZH,1,0,1,10,2020
10976303,20 - 29,AG,0,0,1,10,2020
10976624,20 - 29,AI,0,0,1,10,2020
10976954,20 - 29,AR,0,0,1,10,2020
10977279,20 - 29,BE,0,0,1,10,2020
10922200,20 - 29,BL,1,0,1,10,2020
10414745,20 - 29,BS,4,0,1,10,2020
10359227,20 - 29,FL,1,0,1,10,2020
10978533,20 - 29,FR,0,0,1,10,2020
12093307,20 - 29,GE,5,0,1,10,2020
10979158,20 - 29,GL,0,0,1,10,2020
10928654,20 - 29,GR,1,0,1,10,2020
10979810,20 - 29,JU,0,0,1,10,2020
10980135,20 - 29,LU,0,0,1,10,2020
10980459,20 - 29,NE,0,0,1,10,2020
10980770,20 - 29,NW,0,0,1,10,2020
10981099,20 - 29,OW,0,0,1,10,2020
10981429,20 - 29,SG,0,0,1,10,2020
10981755,20 - 29,SH,0,0,1,10,2020
10982085,20 - 29,SO,0,0,1,10,2020
10982413,20 - 29,SZ,0,0,1,10,2020
10982738,20 - 29,TG,0,0,1,10,2020
10331628,20 - 29,TI,3,0,1,10,2020
10983351,20 - 29,UR,0,0,1,10,2020
10440443,20 - 29,VD,1,0,1,10,2020
10683187,20 - 29,VS,1,0,1,10,2020
10740779,20 - 29,ZG,1,0,1,10,2020
9633368,20 - 29,ZH,4,0,1,10,2020
10845172,30 - 39,AG,1,0,1,10,2020
10976657,30 - 39,AI,0,0,1,10,2020
10976987,30 - 39,AR,0,0,1,10,2020
10099258,30 - 39,BE,4,0,1,10,2020
10895983,30 - 39,BL,1,0,1,10,2020
10540756,30 - 39,BS,5,0,1,10,2020
10978236,30 - 39,FL,0,0,1,10,2020
10445004,30 - 39,FR,2,0,1,10,2020
10320390,30 - 39,GE,6,0,1,10,2020
10979191,30 - 39,GL,0,0,1,10,2020
10979519,30 - 39,GR,0,0,1,10,2020
10979843,30 - 39,JU,0,0,1,10,2020
10980168,30 - 39,LU,0,0,1,10,2020
11287747,30 - 39,NE,2,0,1,10,2020
10980803,30 - 39,NW,0,0,1,10,2020
10981132,30 - 39,OW,0,0,1,10,2020
10981462,30 - 39,SG,0,0,1,10,2020
10981788,30 - 39,SH,0,0,1,10,2020
10982118,30 - 39,SO,0,0,1,10,2020
10982445,30 - 39,SZ,0,0,1,10,2020
10982771,30 - 39,TG,0,0,1,10,2020
11595197,30 - 39,TI,4,0,1,10,2020
10983384,30 - 39,UR,0,0,1,10,2020
10819360,30 - 39,VD,1,0,1,10,2020
10983996,30 - 39,VS,0,0,1,10,2020
10373904,30 - 39,ZG,2,0,1,10,2020
9976178,30 - 39,ZH,3,0,1,10,2020
10976365,40 - 49,AG,0,0,1,10,2020
10976690,40 - 49,AI,0,0,1,10,2020
10977020,40 - 49,AR,0,0,1,10,2020
9829094,40 - 49,BE,2,0,1,10,2020
10259277,40 - 49,BL,2,0,1,10,2020
10735412,40 - 49,BS,4,0,1,10,2020
10978269,40 - 49,FL,0,0,1,10,2020
10536406,40 - 49,FR,1,0,1,10,2020
10608998,40 - 49,GE,3,0,1,10,2020
10979224,40 - 49,GL,0,0,1,10,2020
10339062,40 - 49,GR,1,0,1,10,2020
10979876,40 - 49,JU,0,0,1,10,2020
10586142,40 - 49,LU,1,0,1,10,2020
9753546,40 - 49,NE,3,0,1,10,2020
10980836,40 - 49,NW,0,0,1,10,2020
10981165,40 - 49,OW,0,0,1,10,2020
10797874,40 - 49,SG,1,0,1,10,2020
10981821,40 - 49,SH,0,0,1,10,2020
10982151,40 - 49,SO,0,0,1,10,2020
10309044,40 - 49,SZ,2,0,1,10,2020
10982803,40 - 49,TG,0,0,1,10,2020
10217160,40 - 49,TI,9,0,1,10,2020
10983417,40 - 49,UR,0,0,1,10,2020
10133716,40 - 49,VD,6,0,1,10,2020
10508695,40 - 49,VS,1,0,1,10,2020
10984347,40 - 49,ZG,0,0,1,10,2020
10955866,40 - 49,ZH,3,0,1,10,2020
10626197,50 - 59,AG,1,0,1,10,2020
10976723,50 - 59,AI,0,0,1,10,2020
10977052,50 - 59,AR,0,0,1,10,2020
10709396,50 - 59,BE,5,0,1,10,2020
10802744,50 - 59,BL,1,0,1,10,2020
10872773,50 - 59,BS,1,0,1,10,2020
10978302,50 - 59,FL,0,0,1,10,2020
10978625,50 - 59,FR,0,0,1,10,2020
11471011,50 - 59,GE,6,0,1,10,2020
10979257,50 - 59,GL,0,0,1,10,2020
9829742,50 - 59,GR,3,0,1,10,2020
10719291,50 - 59,JU,1,0,1,10,2020
10661025,50 - 59,LU,2,0,1,10,2020
10280289,50 - 59,NE,2,0,1,10,2020
10980869,50 - 59,NW,0,0,1,10,2020
10981198,50 - 59,OW,0,0,1,10,2020
10981525,50 - 59,SG,0,0,1,10,2020
10981854,50 - 59,SH,0,0,1,10,2020
10982184,50 - 59,SO,0,0,1,10,2020
10982508,50 - 59,SZ,0,0,1,10,2020
10982835,50 - 59,TG,0,0,1,10,2020
12260265,50 - 59,TI,8,0,1,10,2020
10983450,50 - 59,UR,0,0,1,10,2020
10061981,50 - 59,VD,8,0,1,10,2020
11065731,50 - 59,VS,2,0,1,10,2020
11381946,50 - 59,ZG,2,0,1,10,2020
10940731,50 - 59,ZH,2,0,1,10,2020
10678056,60 - 69,AG,1,0,1,10,2020
10976756,60 - 69,AI,0,0,1,10,2020
10977084,60 - 69,AR,0,0,1,10,2020
10252919,60 - 69,BE,2,0,1,10,2020
10977706,60 - 69,BL,0,0,1,10,2020
10448979,60 - 69,BS,1,0,1,10,2020
10978335,60 - 69,FL,0,0,1,10,2020
10978657,60 - 69,FR,0,0,1,10,2020
10798703,60 - 69,GE,2,0,1,10,2020
10979290,60 - 69,GL,0,0,1,10,2020
10476554,60 - 69,GR,1,0,1,10,2020
10979939,60 - 69,JU,0,0,1,10,2020
10980261,60 - 69,LU,0,0,1,10,2020
10792636,60 - 69,NE,2,0,1,10,2020
10980901,60 - 69,NW,0,0,1,10,2020
10981231,60 - 69,OW,0,0,1,10,2020
10981558,60 - 69,SG,0,0,1,10,2020
10981887,60 - 69,SH,0,0,1,10,2020
10982216,60 - 69,SO,0,0,1,10,2020
10982540,60 - 69,SZ,0,0,1,10,2020
10982868,60 - 69,TG,0,0,1,10,2020
9804296,60 - 69,TI,5,0,1,10,2020
10983483,60 - 69,UR,0,0,1,10,2020
10318544,60 - 69,VD,6,1,1,10,2020
10860620,60 - 69,VS,1,0,1,10,2020
10984412,60 - 69,ZG,0,0,1,10,2020
10464332,60 - 69,ZH,2,0,1,10,2020
10976460,70 - 79,AG,0,0,1,10,2020
10976789,70 - 79,AI,0,0,1,10,2020
10977117,70 - 79,AR,0,0,1,10,2020
10984370,70 - 79,BE,2,0,1,10,2020
10653387,70 - 79,BL,1,1,1,10,2020
10674252,70 - 79,BS,1,0,1,10,2020
10978368,70 - 79,FL,0,0,1,10,2020
10662543,70 - 79,FR,1,0,1,10,2020
10357265,70 - 79,GE,1,0,1,10,2020
10979323,70 - 79,GL,0,0,1,10,2020
10979645,70 - 79,GR,0,0,1,10,2020
10979971,70 - 79,JU,0,0,1,10,2020
10980294,70 - 79,LU,0,0,1,10,2020
10980607,70 - 79,NE,0,0,1,10,2020
10980934,70 - 79,NW,0,0,1,10,2020
10981264,70 - 79,OW,0,0,1,10,2020
10981590,70 - 79,SG,0,0,1,10,2020
10981920,70 - 79,SH,0,0,1,10,2020
10982249,70 - 79,SO,0,0,1,10,2020
10982573,70 - 79,SZ,0,0,1,10,2020
10982901,70 - 79,TG,0,0,1,10,2020
10093161,70 - 79,TI,2,0,1,10,2020
10983516,70 - 79,UR,0,0,1,10,2020
9601736,70 - 79,VD,6,0,1,10,2020
10984122,70 - 79,VS,0,0,1,10,2020
10984445,70 - 79,ZG,0,0,1,10,2020
10821787,70 - 79,ZH,1,0,1,10,2020
10976492,80+,AG,0,0,1,10,2020
10976822,80+,AI,0,0,1,10,2020
10977150,80+,AR,0,0,1,10,2020
10546466,80+,BE,1,0,1,10,2020
10977769,80+,BL,0,0,1,10,2020
10978072,80+,BS,0,0,1,10,2020
10978401,80+,FL,0,0,1,10,2020
10978721,80+,FR,0,0,1,10,2020
10346249,80+,GE,1,0,1,10,2020
10979356,80+,GL,0,0,1,10,2020
10979678,80+,GR,0,0,1,10,2020
10980004,80+,JU,0,0,1,10,2020
10980327,80+,LU,0,0,1,10,2020
10879535,80+,NE,1,0,1,10,2020
10980967,80+,NW,0,0,1,10,2020
10981297,80+,OW,0,0,1,10,2020
10981623,80+,SG,0,0,1,10,2020
10981953,80+,SH,0,0,1,10,2020
10982282,80+,SO,0,0,1,10,2020
10982606,80+,SZ,0,0,1,10,2020
10982934,80+,TG,0,0,1,10,2020
11388503,80+,TI,2,0,1,10,2020
10983549,80+,UR,0,0,1,10,2020
11059100,80+,VD,3,0,1,10,2020
10984153,80+,VS,0,0,1,10,2020
10984478,80+,ZG,0,0,1,10,2020
10984781,80+,ZH,0,0,1,10,2020
10976525,Unbekannt,AG,0,0,1,10,2020
10976855,Unbekannt,AI,0,0,1,10,2020
10977183,Unbekannt,AR,0,0,1,10,2020
10977485,Unbekannt,BE,0,0,1,10,2020
10977802,Unbekannt,BL,0,0,1,10,2020
10978105,Unbekannt,BS,0,0,1,10,2020
10978434,Unbekannt,FL,0,0,1,10,2020
10978754,Unbekannt,FR,0,0,1,10,2020
10979059,Unbekannt,GE,0,0,1,10,2020
10979389,Unbekannt,GL,0,0,1,10,2020
10979711,Unbekannt,GR,0,0,1,10,2020
10980037,Unbekannt,JU,0,0,1,10,2020
10980360,Unbekannt,LU,0,0,1,10,2020
10980671,Unbekannt,NE,0,0,1,10,2020
10981000,Unbekannt,NW,0,0,1,10,2020
10981330,Unbekannt,OW,0,0,1,10,2020
10981656,Unbekannt,SG,0,0,1,10,2020
10981986,Unbekannt,SH,0,0,1,10,2020
10982315,Unbekannt,SO,0,0,1,10,2020
10982639,Unbekannt,SZ,0,0,1,10,2020
10982967,Unbekannt,TG,0,0,1,10,2020
10983252,Unbekannt,TI,0,0,1,10,2020
10983582,Unbekannt,UR,0,0,1,10,2020
10983866,Unbekannt,VD,0,0,1,10,2020
10984186,Unbekannt,VS,0,0,1,10,2020
10984511,Unbekannt,ZG,0,0,1,10,2020
10984813,Unbekannt,ZH,0,0,1,10,2020
10976248,0 - 9,AG,0,0,2,10,2020
10976569,0 - 9,AI,0,0,2,10,2020
10976899,0 - 9,AR,0,0,2,10,2020
10703132,0 - 9,BE,1,0,2,10,2020
10977529,0 - 9,BL,0,0,2,10,2020
10977846,0 - 9,BS,0,0,2,10,2020
10978149,0 - 9,FL,0,0,2,10,2020
10978478,0 - 9,FR,0,0,2,10,2020
10978798,0 - 9,GE,0,0,2,10,2020
10979103,0 - 9,GL,0,0,2,10,2020
10979433,0 - 9,GR,0,0,2,10,2020
10979755,0 - 9,JU,0,0,2,10,2020
10980081,0 - 9,LU,0,0,2,10,2020
10980404,0 - 9,NE,0,0,2,10,2020
10980715,0 - 9,NW,0,0,2,10,2020
10981044,0 - 9,OW,0,0,2,10,2020
10981374,0 - 9,SG,0,0,2,10,2020
10981700,0 - 9,SH,0,0,2,10,2020
10982030,0 - 9,SO,0,0,2,10,2020
10982359,0 - 9,SZ,0,0,2,10,2020
10982683,0 - 9,TG,0,0,2,10,2020
10365176,0 - 9,TI,2,0,2,10,2020
10983296,0 - 9,UR,0,0,2,10,2020
10983626,0 - 9,VD,0,0,2,10,2020
10983910,0 - 9,VS,0,0,2,10,2020
10984230,0 - 9,ZG,0,0,2,10,2020
10984555,0 - 9,ZH,0,0,2,10,2020
10976281,10 - 19,AG,0,0,2,10,2020
10976602,10 - 19,AI,0,0,2,10,2020
10976932,10 - 19,AR,0,0,2,10,2020
10736917,10 - 19,BE,1,0,2,10,2020
10475910,10 - 19,BL,1,0,2,10,2020
10977879,10 - 19,BS,0,0,2,10,2020
10978182,10 - 19,FL,0,0,2,10,2020
10978511,10 - 19,FR,0,0,2,10,2020
10978830,10 - 19,GE,0,0,2,10,2020
10979136,10 - 19,GL,0,0,2,10,2020
10520399,10 - 19,GR,1,0,2,10,2020
10979788,10 - 19,JU,0,0,2,10,2020
10406621,10 - 19,LU,1,0,2,10,2020
10980437,10 - 19,NE,0,0,2,10,2020
10980748,10 - 19,NW,0,0,2,10,2020
10981077,10 - 19,OW,0,0,2,10,2020
10981407,10 - 19,SG,0,0,2,10,2020
10981733,10 - 19,SH,0,0,2,10,2020
10982063,10 - 19,SO,0,0,2,10,2020
10982391,10 - 19,SZ,0,0,2,10,2020
10982716,10 - 19,TG,0,0,2,10,2020
10983041,10 - 19,TI,0,0,2,10,2020
10983329,10 - 19,UR,0,0,2,10,2020
10983659,10 - 19,VD,0,0,2,10,2020
10983943,10 - 19,VS,0,0,2,10,2020
10984263,10 - 19,ZG,0,0,2,10,2020
10984587,10 - 19,ZH,0,0,2,10,2020
10043372,20 - 29,AG,3,0,2,10,2020
10976635,20 - 29,AI,0,0,2,10,2020
10976965,20 - 29,AR,0,0,2,10,2020
10164552,20 - 29,BE,3,0,2,10,2020
10491870,20 - 29,BL,4,0,2,10,2020
10711638,20 - 29,BS,1,0,2,10,2020
10978214,20 - 29,FL,0,0,2,10,2020
10566667,20 - 29,FR,1,0,2,10,2020
10407236,20 - 29,GE,1,0,2,10,2020
10979169,20 - 29,GL,0,0,2,10,2020
10979497,20 - 29,GR,0,0,2,10,2020
10979821,20 - 29,JU,0,0,2,10,2020
10980146,20 - 29,LU,0,0,2,10,2020
10980470,20 - 29,NE,0,0,2,10,2020
10980781,20 - 29,NW,0,0,2,10,2020
10981110,20 - 29,OW,0,0,2,10,2020
10981440,20 - 29,SG,0,0,2,10,2020
10981766,20 - 29,SH,0,0,2,10,2020
10982096,20 - 29,SO,0,0,2,10,2020
10390305,20 - 29,SZ,1,0,2,10,2020
10982749,20 - 29,TG,0,0,2,10,2020
10540382,20 - 29,TI,1,0,2,10,2020
10983362,20 - 29,UR,0,0,2,10,2020
10983691,20 - 29,VD,0,0,2,10,2020
10977635,20 - 29,VS,1,0,2,10,2020
10984295,20 - 29,ZG,0,0,2,10,2020
11908559,20 - 29,ZH,5,0,2,10,2020
10976343,30 - 39,AG,0,0,2,10,2020
10976668,30 - 39,AI,0,0,2,10,2020
10976998,30 - 39,AR,0,0,2,10,2020
10224550,30 - 39,BE,2,0,2,10,2020
10977623,30 - 39,BL,0,0,2,10,2020
